Name,Smiles,solv_dip,G_solv,HOMO_solv,LUMO_solv,C_charges,O_charges,Most_neg,Most_pos,Het_charges,SASA,LsoluHsolv,LsolvHsolu,Volume,MW,DeltaG_sol,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,logS
DF-11_water.log,Cc1cc(=O)n2nc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)nc2[nH]1,15.9027,0.173285,-0.36288,-0.0355,0.545781,-2.357303,-0.694452,0.676447,-5.758844000000001,663.5475463867188,0.40967,0.51159,404.957,442.210416305018,-0.076489,12.861357639908324,-0.9446254829092131,12.861357639908324,0.06060257153060156,0.42221898843447964,442.4800000000002,416.2720000000002,442.20770131200004,170,0,0.2911912147110164,-0.3558373943158056,0.3558373943158056,0.2911912147110164,1.34375,2.09375,2.71875,16.16132115078052,9.977105049476647,2.303814735121756,-2.2171872769185303,2.160947304311398,-2.5018310497268446,5.948237632120923,-0.12508469410923673,1.72221247982573,1128.7987481313992,23.41348460451408,18.137026014549605,18.137026014549605,15.171942850993995,10.42835869088313,10.42835869088313,8.319606936732065,8.319606936732065,5.152234571268199,5.152234571268199,3.5980182796309936,3.5980182796309936,-3.7500000000000004,12269938.485459693,22.924544088518545,9.589557598391266,5.289407407407407,183.33351622084135,20.9343443329662,12.083681658295921,0.0,23.416417680622132,11.466446624403513,0.0,19.178148736287287,0.0,14.761267969301318,5.098681808301038,13.847474399381248,32.104108114630044,24.222957515384042,6.069221312792274,14.383611552215466,23.49919291197371,5.261891554738487,35.53240255583007,11.835812092322787,52.11735812614583,6.544756405912575,27.93850364043383,0.0,6.069221312792274,21.509632707071,0.0,0.0,0.0,55.93201399607409,9.589074368143644,30.090662159544173,49.422808945079495,10.860904252533432,0.0,5.777653723919194,0.0,174.14000000000001,29.45730801205094,24.440040291025774,0.0,35.76587166651942,25.080327646613057,4.5153978936156225,6.06636706846161,6.923737199690624,19.91669571217352,31.017004662214443,0.0,0.9700361175833965,0.0,56.26216796547168,21.279630595203624,0.1291620346993796,-1.7994168944279934,1.5270768871092848,1.1187596731620066,6.012583621198609,0.0,0.55,32,4,12,0,1,1,0,2,2,8,4,12,8,0,1,1,3,-0.5948999999999973,112.33130000000006,0,0,0,0,0,4,1,0,0,0,3,3,0,0,0,4,4,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.878185796000003
DF-127_water.log,CC(C)C[C@H](NC(=O)C1c2ccccc2CC1N)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,10.1822,0.213501,-0.34884,0.00026,-1.2523210000000002,-1.850366,-0.674168,0.618371,-4.599905,621.6249389648438,0.44543,0.49755,477.276,425.2453020957476,-0.026826,13.102782677145953,-0.7894650357592281,13.102782677145953,0.08757548175935326,0.4863073104528456,425.5330000000002,394.28500000000014,425.24268985200007,166,0,0.2431200827756347,-0.3558373943158056,0.3558373943158056,0.2431200827756347,1.2903225806451613,2.032258064516129,2.6774193548387095,16.159617085199688,9.952317562947199,2.370390598739537,-2.248656809503265,2.32100160369009,-2.519953543355993,5.916746840113562,-0.13024648258939794,1.676406737110403,878.208073479295,22.543241116511002,18.05834533391017,18.05834533391017,14.794932753282252,10.912019173814736,10.912019173814736,8.93778860944695,8.93778860944695,6.051846092690239,6.051846092690239,4.496655081882518,4.496655081882518,-2.9200000000000004,8619609.476251857,22.758244539384336,9.924587039379134,5.416112970873075,182.49037998661774,21.684033289181176,12.083681658295921,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,5.261891554738487,0.0,38.112942673227685,42.72809552125942,18.50450328122193,11.987127358953668,14.383611552215466,17.721539188054518,5.261891554738487,15.950365812018994,17.56947956948497,63.57418942469056,6.544756405912575,35.392371257240434,0.0,6.069221312792274,21.684033289181176,0.0,0.0,0.0,42.391818081410975,20.804433175141472,23.166924959853546,50.15474829771466,24.26546827384644,0.0,0.0,0.0,137.10999999999999,23.90876743380882,19.645503106953953,0.0,36.11283400309977,25.807221274690605,11.126902983393991,0.0,0.0,38.112942673227685,22.019587124811267,5.733667477162185,0.0,0.0,37.887516264500775,17.817739616312224,8.203838965819417,-1.407751697070469,7.845953241446324,1.9660880012980346,4.51994894102703,0.0,0.5652173913043478,31,5,8,1,1,2,1,0,1,5,4,8,8,0,1,1,3,0.7190800000000017,115.52550000000006,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7125729879999985
DF-1292_water.log,CC(C)C[C@H](NC(=O)N1CCN2CCOCC2C1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,5.678,0.155263,-0.33724,0.01652,-0.579899,-2.362978,-0.663088,0.706258,-5.422014,654.1668090820312,0.46169,0.48595,464.681,434.26681751096777,-0.0307099999999999,12.92537305452484,-0.7677345003147675,12.92537305452484,0.07651221555872434,0.5032643629507815,434.54100000000017,400.2690000000002,434.26415356800004,172,0,0.3176488086133525,-0.37842390460048003,0.37842390460048003,0.3176488086133525,1.2903225806451613,2.096774193548387,2.774193548387097,16.47881405620655,9.977469220736793,2.3394161773029327,-2.4338648708469757,2.1700647967464404,-2.6171009526232507,5.873438340969185,-0.12511882036161284,1.5646807672801586,708.4737495596822,22.38010440969447,18.432453106168932,18.432453106168932,14.867412398353686,11.219413889393524,11.219413889393524,9.044949801147537,9.044949801147537,6.201623460626554,6.201623460626554,4.444915468492488,4.444915468492488,-2.3800000000000003,9225324.561990617,23.28662798570454,10.774891006947344,6.305627415825319,183.1805449575118,25.587138496669517,12.083681658295921,0.0,11.814359458703011,0.0,6.031114512338072,14.48898409899412,4.794537184071822,5.261891554738487,0.0,13.847474399381248,25.18037091493942,38.64168807572427,25.32482607096607,19.120474506015512,17.845473971041084,5.261891554738487,25.750185273719946,11.835812092322787,51.235461755603154,45.93754595858871,0.0,0.0,6.069221312792274,15.950365812018994,4.794537184071822,0.0,0.0,91.70836187877464,14.325937321943691,23.166924959853546,33.10993926815928,0.0,0.0,0.0,0.0,126.79999999999998,12.083681658295921,19.645503106953953,0.0,42.14394851543784,39.082794428102666,19.696394776338067,0.0,4.899909730850478,13.847474399381248,26.91949685566174,4.736862953800049,5.533916244665669,0.0,41.70527530381517,17.823796229210245,0.0,-0.5445436762622355,0.4968458626826291,1.4048615066776076,8.74651519587758,0.0,0.8095238095238095,31,3,10,0,3,3,0,0,0,6,3,10,7,0,3,3,3,-0.3383199999999948,112.80510000000007,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.940875365999996
DF-1303_water.log,CC(C)C[C@H](NC(=O)C1Cc2ccccc2C1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,2.7152,0.193701,-0.34893,0.00239,-1.5156040000000004,-1.892947,-0.686743,0.64507,-3.980902,665.5844116210938,0.44756,0.49764,395.026,410.2343098897932,-0.0260209999999999,12.89445168808264,-0.755880027426745,12.89445168808264,0.071915050920351,0.6024729522914121,410.51800000000014,380.27800000000013,410.23179082,160,0,0.24311986831954027,-0.3558373943158056,0.3558373943158056,0.24311986831954027,1.2,1.8666666666666667,2.4,16.159503883392375,9.97206530424972,2.3239752328859313,-2.235413396155384,2.264581336426793,-2.5127903710879025,5.89112610480513,-0.13123486016720953,1.5991545460038916,820.0951252222047,21.67299762850792,17.61075157671747,17.61075157671747,14.367412398353684,10.718479053610391,10.718479053610391,8.767207275150405,8.767207275150405,5.9172579697026855,5.9172579697026855,4.3073936981026,4.3073936981026,-2.8800000000000003,6061325.21497084,21.819926790242725,9.747791488137597,5.3797912957229,177.150489289605,15.950365812018994,12.083681658295921,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,5.261891554738487,0.0,38.112942673227685,49.14891714418543,18.380568498235363,6.069221312792274,14.383611552215466,17.721539188054518,5.261891554738487,15.950365812018994,17.75371813848418,58.03526417230722,6.544756405912575,35.392371257240434,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,36.34997725226302,27.225254798067482,29.084831006014937,44.23684225155327,24.26546827384644,0.0,0.0,0.0,111.09,12.083681658295921,19.645503106953953,0.0,41.89607894946471,32.22804289761661,0.0,11.126902983393991,0.0,38.112942673227685,22.019587124811267,0.0,0.0,0.0,37.5591849983158,17.859155505028625,2.364621945070733,-0.8079716327571951,8.653372436564105,2.7918772532651364,4.579759494512797,0.0,0.5652173913043478,30,3,7,1,1,2,1,0,1,4,3,7,8,0,1,1,3,1.46688,112.00310000000007,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.888023195999996
DF-132_water.log,Cc1ccc2oc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)c(C)c2c1,7.355,0.161925,-0.3456,-0.03658,-1.399274,-2.0809290000000003,-0.648493,0.644077,-4.12716,688.5972900390625,0.40859,0.49431,513.462,438.2294018513888,-0.025004,12.990630844190548,-0.8286083816242542,12.990630844190548,0.09525033636602598,0.5845201802543981,438.52800000000025,408.2880000000002,438.22670544,170,0,0.2874672217678944,-0.4506238306227741,0.4506238306227741,0.2874672217678944,1.28125,2.03125,2.65625,16.347606931798992,9.97642071040032,2.306107729411563,-2.2200893247335287,2.2611585601932473,-2.5002848138983125,6.006527081514317,-0.12508756866708154,1.7319578615320324,1065.8690059453927,23.41348460451408,18.950085766428984,18.950085766428984,15.188779603399604,10.975132449888129,10.975132449888129,8.913998565344507,8.913998565344507,5.782203135631644,5.782203135631644,4.048703182772134,4.048703182772134,-3.34,12512605.611055212,23.325783295866664,9.856779207944026,5.279881470541066,187.26737212454964,20.36751674907234,17.666701799938163,5.760247418874442,11.814359458703011,5.907179729351506,0.0,14.383611552215466,0.0,5.261891554738487,0.0,25.477292959539856,51.16057945124388,23.41233815823576,6.069221312792274,18.800762489268813,28.690783544161555,5.261891554738487,15.950365812018994,11.835812092322787,59.04109532583645,6.544756405912575,35.08625160765327,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,36.34997725226302,9.589074368143644,37.0143993592348,54.79162685449954,22.616252142438178,0.0,10.969244356107037,0.0,124.22999999999999,23.898041116998932,19.645503106953953,0.0,29.924060863474743,30.532871285103834,10.949675706161791,0.0,0.0,45.894050004147324,22.019587124811267,4.417150937053347,5.763430960423655,0.0,37.77376012981448,18.5619184313125,2.3874611311266674,-0.9976381893704138,6.119777317412702,1.2919821788080965,8.265974707138986,0.0,0.5,32,3,8,0,1,1,1,1,2,5,3,8,8,0,1,1,3,2.72872,119.67460000000005,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.6692991280000005
DF-135_water.log,COc1ccc2c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)noc2c1,7.4942,0.145868,-0.34919,-0.03982,-0.602093,-2.141957,-0.653317,0.651532,-4.411631,679.9405517578125,0.40535,0.4979,500.902,441.20393012261394,-0.0236629999999999,12.917639165438137,-0.8743028260686991,12.917639165438137,0.058952842692020724,0.5344450889089408,441.4880000000002,414.27200000000016,441.201218964,170,0,0.2742711505504284,-0.49662178691222264,0.49662178691222264,0.2742711505504284,1.375,2.15625,2.78125,16.47157109256068,9.976476557885825,2.304972482942525,-2.2192107411361794,2.235758116518721,-2.50071791982236,6.05228269129222,-0.1250838582805069,1.710773036380647,1040.996303366149,23.250347897697544,18.305547652392804,18.305547652392804,15.316100803337429,10.539561723937025,10.539561723937025,8.251469467519467,8.251469467519467,5.378545270001713,5.378545270001713,3.708731022214982,3.708731022214982,-3.6100000000000008,15104766.849682774,23.06152681478392,10.13191441075256,5.350084024562177,185.1869795263757,25.210323702792387,17.833193491579827,11.276948136490702,11.814359458703011,5.907179729351506,0.0,14.383611552215466,0.0,5.261891554738487,0.0,19.004137656506693,37.31310505186264,18.529029520535577,18.565243068534603,23.64356944298886,28.690783544161555,5.261891554738487,21.10702906914444,11.835812092322787,45.193620926455196,13.65455394719011,23.89302920023329,0.0,11.818733146076179,20.68722876581904,0.0,5.749511833283905,0.0,48.61643805066599,9.589074368143644,23.166924959853546,43.59840444707956,22.72219614235818,0.0,10.969244356107037,0.0,146.34999999999997,23.898041116998932,19.645503106953953,0.0,29.85774143944876,36.105155841155536,0.0,7.109797541277533,18.19910120538483,19.91669571217352,21.10702906914444,9.259957890773396,10.370734301301276,0.0,37.60365418835255,21.901623603964236,0.44668048189405374,-0.7877882706723127,5.303139349361773,1.2207136568187062,4.419505036602967,1.521737652376751,0.5,32,3,10,0,1,1,1,1,2,7,3,10,9,0,1,1,3,1.5154799999999997,114.54760000000006,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2819887479999963
DF-1360_water.log,CC(C)C[C@H](NC(=O)NCCc1ccccc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.8161,0.189903,-0.35335,0.0019,-1.150435,-1.928305,-0.666262,0.714966,-4.615555,689.9970703125,0.44707,0.50206,444.882,413.24522838454754,-0.025992,12.7288238976465,-0.774116577498231,12.7288238976465,0.08412199376868368,0.4637936178571755,413.52200000000016,382.27400000000017,413.242689852,162,0,0.314953363779407,-0.3558373943158056,0.3558373943158056,0.314953363779407,1.2333333333333334,1.9666666666666666,2.566666666666667,16.166716245327116,9.97772211409011,2.2959689886251047,-2.2243420257006523,2.1596651103354576,-2.524252069443196,5.872102311084874,-0.12505459559922677,1.856933456237134,759.7865518844592,21.93251065250177,17.61075157671747,17.61075157671747,14.38424915075929,10.446640671421186,10.446640671421186,8.02057386125376,8.02057386125376,5.026346244166153,5.026346244166153,3.447894460141743,3.447894460141743,-3.08,4365265.69726618,23.201401630528487,11.808852240034089,7.7401782461833255,177.34124051234568,21.267154416025324,12.083681658295921,0.0,11.814359458703011,0.0,6.031114512338072,9.589074368143644,4.794537184071822,5.261891554738487,0.0,44.179309741689295,37.164644029562425,19.007418857986544,6.069221312792274,14.383611552215466,17.845473971041084,5.261891554738487,21.267154416025324,11.835812092322787,51.61444254938121,13.08951281182515,35.89528683400505,0.0,6.069221312792274,21.267154416025324,4.794537184071822,0.0,0.0,43.018668441162156,16.00989599106965,23.166924959853546,38.673390759856275,30.33183534230805,0.0,0.0,0.0,123.12,24.0219758999855,19.645503106953953,0.0,24.1638134446003,32.35197768060318,5.563451491696996,0.0,0.0,44.179309741689295,27.336375728817597,0.0,0.0,0.0,36.75600538143509,20.301132624168154,1.1130417704094375,-0.5923424402968993,9.903358659006116,2.0608979924769435,4.957906012801164,0.0,0.5454545454545454,30,4,8,0,1,1,1,0,1,4,4,8,10,0,1,1,2,1.4775800000000001,113.20080000000006,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.928050625999994
DF-1371_water.log,CC(C)C[C@H](NC(=O)CCC1CNCCO1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.4727,0.106455,-0.34599,0.01497,-0.9627029999999998,-2.38245,-0.654344,0.641854,-5.043429,597.7903442382812,0.46014,0.4947,429.373,407.25575159381344,-0.0275239999999999,12.732561026936025,-0.7596041760368062,12.732561026936025,0.006854346005853884,0.39715792344352024,407.5150000000001,374.25100000000015,407.25325453600004,162,0,0.24311967374524276,-0.3755645827623327,0.3755645827623327,0.24311967374524276,1.3103448275862069,2.103448275862069,2.689655172413793,16.489580137192032,9.976287087604618,2.297948273968868,-2.24589715929135,2.1615588953770044,-2.5021030677697076,5.877393452491041,-0.12981852702535823,1.8533763876810136,612.4830396658876,21.22540387131522,17.330919133982473,17.330919133982473,13.88424915075929,10.480384435409556,10.480384435409556,8.187849355935201,8.187849355935201,5.2119581469411775,5.2119581469411775,3.6372844411147334,3.6372844411147334,-2.18,2702920.7379206573,23.102394627886675,11.73254487308665,7.989993505503307,171.85162883984574,26.004017369825373,12.083681658295921,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,5.261891554738487,0.0,13.847474399381248,31.60119253786543,31.972996886825133,18.780069665053492,19.120474506015512,17.721539188054518,5.261891554738487,21.267154416025324,11.835812092322787,64.13923056005552,26.241151182250643,0.0,0.0,6.069221312792274,21.267154416025324,0.0,0.0,0.0,62.15033841634938,19.120474506015512,23.166924959853546,45.95158251401131,0.0,0.0,0.0,0.0,132.35,12.083681658295921,19.645503106953953,0.0,48.502960913977624,32.41410323920352,13.08951281182515,0.0,0.0,13.847474399381248,27.336375728817597,4.736862953800049,5.593997181925747,0.0,36.84041022132723,20.856899741588403,0.0,-0.7338337208285315,0.5950919320342254,2.289893984007856,6.7242073266117375,0.0,0.8,29,4,9,0,2,2,0,0,0,6,4,9,10,0,2,2,2,-0.17951999999999563,106.50680000000007,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8697912899999967
DF-1402_water.log,CC(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.7604,0.017209,-0.36612,0.01338,-0.1535029999999997,-2.535154,-0.687522,0.638345,-5.136068,607.8473510742188,0.45855,0.51483,405.338,365.2085433162184,-0.032519,12.512107268833459,-0.8152659674981104,12.512107268833459,0.10940802913760472,0.4228564408380146,365.43400000000014,338.21800000000013,365.206304344,144,0,0.2431209118804633,-0.3558373943158056,0.3558373943158056,0.2431209118804633,1.3076923076923077,2.0,2.5,16.162780286439684,9.977152824016182,2.295746548845571,-2.222902278422856,2.1589893658129085,-2.5167993928265933,5.897360505544157,-0.12987767129384348,2.646163767896215,584.1925337727413,19.68986996538248,15.425141740046653,15.425141740046653,12.222453108210816,8.74008121413016,8.74008121413016,6.861990404722883,6.861990404722883,4.012073563054774,4.012073563054774,2.7236843156395274,2.7236843156395274,-2.63,374723.56036079855,21.412789901583228,10.38116254227693,7.5063276243254355,152.81061052072198,21.267154416025324,12.083681658295921,0.0,23.628718917406022,0.0,0.0,19.178148736287287,0.0,5.261891554738487,0.0,13.847474399381248,25.18037091493942,19.38639965176459,12.613977718704849,19.178148736287287,23.628718917406022,5.261891554738487,21.267154416025324,11.835812092322787,52.11735812614583,13.08951281182515,0.0,0.0,6.069221312792274,21.267154416025324,0.0,0.0,0.0,48.80191338752709,19.178148736287287,23.166924959853546,40.0336764678499,0.0,0.0,0.0,0.0,140.19,23.898041116998932,24.440040291025774,0.0,36.615749579864385,19.386399651764595,0.0,6.923737199690624,0.0,19.91669571217352,21.267154416025324,0.0,0.0,0.0,46.929873353064295,19.536239051572156,0.0,-1.567998188532411,0.3779289632392082,1.2616831222344458,5.462273698422307,0.0,0.7058823529411765,26,4,9,0,1,1,0,0,0,5,4,9,9,0,1,1,1,-0.812019999999996,93.34680000000004,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.858402041999995
DF-1405_water.log,CC(C)C[C@H](NC(=O)N=c1cc[nH]c2ccccc12)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,14.13,0.232196,-0.32927,-0.04132,-0.3104409999999997,-1.9492160000000005,-0.700368,0.742461,-5.1082790000000005,677.5206298828125,0.40385,0.47798,403.788,436.2249695390385,-0.034584,12.879466735398374,-0.8462560101200973,12.879466735398374,0.09938453550022497,0.5247015823122015,436.5160000000003,408.2920000000002,436.222288756,168,0,0.3416540153702398,-0.36105718520815344,0.36105718520815344,0.3416540153702398,1.25,2.03125,2.71875,16.165507101097567,9.977773080282626,2.296266926836178,-2.2143373834702555,2.1607806578565745,-2.496374276596428,5.882209266092072,-0.12504445939733985,1.7213854895801959,1095.3439332449989,23.087211190881018,18.221101879033956,18.221101879033956,15.367412398353686,10.764097754924222,10.764097754924222,8.3545255180146,8.3545255180146,5.381723612648874,5.381723612648874,3.7942884943176063,3.7942884943176063,-3.6700000000000004,14621626.92394384,23.00281662347217,10.574134079989447,5.939885471582832,185.85812909848624,20.9343443329662,12.083681658295921,0.0,11.814359458703011,0.0,6.031114512338072,9.589074368143644,4.794537184071822,10.254296287374157,0.0,32.046575604766076,37.31310505186264,29.562430955768104,11.426451761098578,14.383611552215466,28.74839890312214,5.261891554738487,20.9343443329662,16.828216824958453,45.193620926455196,6.544756405912575,41.88590936222743,0.0,6.069221312792274,21.307596260325298,4.794537184071822,0.0,0.0,41.45789055619679,9.589074368143644,23.166924959853546,33.10993926815928,41.5210836465568,0.0,10.902924932081056,0.0,139.23999999999998,24.0219758999855,19.645503106953953,0.0,24.1638134446003,24.7436301000709,10.902924932081056,0.0,12.263210640074686,38.112942673227685,31.99597037839414,0.0,0.0,0.0,44.55771781345119,18.816447656934145,0.8387362148538821,-0.7298795021347471,8.925541723024189,2.967850533986585,4.456918893218089,0.0,0.43478260869565216,32,4,9,0,1,1,1,1,2,4,4,9,7,0,1,1,3,1.72748,118.91380000000007,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-3.681098369999998
